line_cd,station_cd,Alphabet,Number,station_g_cd,station_name,station_name_k,station_name_r,pref_cd,post,add,lon,lat,e_status,e_sort,company_cd,line_name,line_name_k,line_name_h,line_color_c
28001,2800101,G,19,2100201,浅草,あさくさ,ASAKUSA,13, ,東京都台東区,139.797592,35.710733,0,2800101,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800102,G,18,2800102,田原町,たわらまち,TAWARAMACHI,13,111-0035,台東区西浅草１-１-１８,139.790897,35.709897,0,2800102,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800103,G,17,2800103,稲荷町,いなりちょう,INARICHOU,13,110-0015,台東区東上野３-３３-１１,139.782593,35.711273,0,2800103,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800104,G,16,1130220,上野,うえの,UENO,13, ,東京都台東区東上野三丁目19-6,139.777122,35.711482,0,2800104,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800105,G,15,1130221,上野広小路,うえのひろこうじ,UENOHIROKOUJI,13,110-0005,台東区上野３-２９-３,139.772877,35.70768,0,2800105,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800106,G,14,2800106,末広町,すえひろちょう,SUEHIROCHOU,13,101-0021,千代田区外神田４-７-３,139.771713,35.702972,0,2800106,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800107,G,13,1130223,神田,かんだ,KANDA,13, ,東京都千代田区神田須田町一丁目16,139.770899,35.693587,0,2800107,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800108,G,12,1131402,三越前,みつこしまえ,MITSUKOSHIMAE,13,103-0022,中央区日本橋室町１-８-１,139.773594,35.687101,0,2800108,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800109,G,11,2800109,日本橋,にほんばし,NIHONBASHI,13,103-0027,中央区日本橋１丁目,139.773516,35.682078,0,2800109,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800110,G,10,2800110,京橋,きょうばし,KYOUBASHI,13,104-0031,中央区京橋２-２-１０,139.770126,35.676856,0,2800110,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800111,G,09,2800111,銀座,ぎんざ,GINZA,13,104-0061,中央区銀座４-１-２,139.763965,35.671989,0,2800111,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800112,G,08,1130102,新橋,しんばし,SHINBASHI,13, ,東京都港区新橋二丁目17-5,139.758432,35.667434,0,2800112,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800113,G,07,2800113,虎ノ門,とらのもん,TORANOMON,13,105-0001,港区虎ノ門１-１-２１,139.749832,35.670236,0,2800113,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800114,G,06,2800114,溜池山王,ためいけさんのう,TAMEIKESANNO,13,100-0014,千代田区永田町２-１１-１,139.741419,35.673621,0,2800114,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800115,G,05,2800115,赤坂見附,あかさかみつけ,AKASAKAMITSUKE,13,107-0052,港区赤坂３-１-６,139.737047,35.677021,0,2800115,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800116,G,04,2800116,青山一丁目,あおやまいっちょうめ,AOYAMAICCHOME,13,107-0062,港区南青山１-１-１９,139.724159,35.672765,0,2800116,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800117,G,03,2800117,外苑前,がいえんまえ,GAIENMAE,13,107-0061,港区北青山２-７-１６,139.717857,35.670527,0,2800117,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800118,G,02,2800118,表参道,おもてさんどう,OMOTESANDO,13,107-0061,港区北青山３丁目,139.712314,35.665247,0,2800118,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28001,2800119,G,01,1130205,渋谷,しぶや,SHIBUYA,13, ,東京都渋谷区道玄坂一丁目1-1,139.701,35.659066,0,2800119,18,東京メトロ銀座線,ギンザセン,東京メトロ銀座線,F7931D
28002,2800201,M,25,1130212,池袋,いけぶくろ,IKEBUKURO,13, ,東京都豊島区,139.711086,35.730256,0,2800201,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800202,M,24,2800202,新大塚,しんおおつか,SHINOTSUKA,13,112-0012,文京区大塚４-５１-５,139.729971,35.72569,0,2800202,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800203,M,23,2800203,茗荷谷,みょうがだに,MYOGADANI,13,112-0006,文京区小日向４-６-１５,139.737184,35.716989,0,2800203,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800204,M,22,2800204,後楽園,こうらくえん,KOURAKUEN,13,112-0003,文京区春日１-２-３,139.751864,35.707898,0,2800204,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800205,M,21,2800205,本郷三丁目,ほんごうさんちょうめ,HONGOUSANCHOME,13,113-0033,文京区本郷２-３９-１,139.759914,35.706671,0,2800205,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800206,M,20,1131203,御茶ノ水,おちゃのみず,OCHANOMIZU,13,101-0062,千代田区神田駿河台２丁目,139.763952,35.700614,0,2800206,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800207,M,19,2800207,淡路町,あわじちょう,AWAJICHO,13,101-0063,千代田区神田淡路町１-２,139.767575,35.695434,0,2800207,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800208,M,18,2800208,大手町,おおてまち,OTEMACHI,13,100-0004,千代田区大手町１丁目,139.7662,35.686564,0,2800208,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800209,M,17,1130101,東京,とうきょう,TOKYO,13, ,東京都千代田区丸の内一丁目,139.764708,35.681753,0,2800209,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800210,M,16,2800111,銀座,ぎんざ,GINNZA,13,104-0061,中央区銀座４-１-２,139.763965,35.671989,0,2800210,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800211,M,15,2800211,霞ケ関,かすみがせき,KASUMIGASEKI,13,100-0013,千代田区霞が関２丁目,139.750899,35.673838,0,2800211,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800212,M,14,2800212,国会議事堂前,こっかいぎじどうまえ,KOKKAIGIJIDOMAE,13,100-0014,千代田区永田町１丁目,139.745219,35.67393,0,2800212,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800213,M,13,2800115,赤坂見附,あかさかみつけ,AKASAKAMITSUKE,13,107-0052,港区赤坂３-１-６,139.737047,35.677021,0,2800213,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800214,M,12,1131102,四ツ谷,よつや,YOTSUYA,13,160-0004,新宿区四谷１丁目,139.729947,35.684586,0,2800214,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800215,M,11,2800215,四谷三丁目,よつやさんちょうめ,YOTSUYASANCHOME,13,160-0004,新宿区四谷３-８,139.720103,35.687958,0,2800215,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800216,M,10,2800216,新宿御苑前,しんじゅくぎょえんまえ,SHINJUKUGYOENMAE,13,160-0022,新宿区新宿１-８-１,139.71069,35.688588,0,2800216,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800217,M,09,2800217,新宿三丁目,しんじゅくさんちょうめ,SHINJUKUSANCHOME,13,160-0022,新宿区新宿３-１４-１,139.704895,35.690847,0,2800217,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800218,M,08,1130208,新宿,しんじゅく,SHINJUKU,13,-,東京都新宿区西新宿一丁目 西口地下街1号,139.700711,35.69235,0,2800218,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800219,M,07,2800219,西新宿,にししんじゅく,NISHISHINJUKU,13,160-0023,新宿区西新宿６-７-５１,139.692778,35.694298,0,2800219,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800220,M,06,2800220,中野坂上,なかのさかうえ,NAKANOSAKAUE,13,164-0011,中野区中央２-１-２,139.68291,35.69792,0,2800220,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800221,M,05,2800221,新中野,しんなかの,SHINNAKANO,13,164-0011,中野区中央４-２-１５,139.66903,35.697491,0,2800221,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800222,M,04,2800222,東高円寺,ひがしこうえんじ,HIGASHIKOENJI,13,166-0012,杉並区和田３-５５-４２,139.657822,35.697802,0,2800222,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800223,M,03,2800223,新高円寺,しんこうえんじ,SHINKOENNJI,13,166-0003,杉並区高円寺南２-２０-１,139.648068,35.697985,0,2800223,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800224,M,02,2800224,南阿佐ケ谷,みなみあさがや,MINAMIASAGAYA,13,166-0004,杉並区阿佐谷南１-１５-７,139.63576,35.699624,0,2800224,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800225,M,01,1131217,荻窪,おぎくぼ,OGIKUBO,13,167-0043,杉並区上荻１丁目,139.620116,35.704304,0,2800225,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800226,m,05,2800226,中野新橋,なかのしんばし,NAKANOSHINBASHI,13,164-0013,中野区弥生町２-２６-８,139.673997,35.692123,0,2800226,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800227,m,04,2800227,中野富士見町,なかのふじみちょう,NAKANOFUJIMICHO,13,164-0013,中野区弥生町５-２４-４,139.666933,35.690514,0,2800227,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28002,2800228,m,03,2800228,方南町,ほうなんちょう,HONANCHO,13,166-0013,杉並区堀ノ内１-１-１,139.656498,35.683496,0,2800228,18,東京メトロ丸ノ内線,マルノウチセン,東京メトロ丸ノ内線,E60012
28003,2800301,H,21,1132005,北千住,きたせんじゅ,KITASENNJU,13,120-0026,足立区千住旭町,139.804276,35.748916,0,2800301,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800302,H,20,1132004,南千住,みなみせんじゅ,MINAMISENNJU,13,116-0003,荒川区南千住４丁目,139.799273,35.733398,0,2800302,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800303,H,19,2800303,三ノ輪,みのわ,MINOWA,13,110-0011,台東区三ノ輪２-１４-７,139.791485,35.729623,0,2800303,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800304,H,18,2800304,入谷,いりや,IRIYA,13,110-0013,台東区入谷１-６-４,139.783924,35.719862,0,2800304,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800305,H,17,1130220,上野,うえの,UENO,13, ,東京都台東区東上野三丁目19-6,139.777122,35.711482,0,2800305,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800306,H,16,1130221,仲御徒町,なかおかちまち,NAKAOKACHIMACHI,13,110-0005,台東区上野５-２４-１２,139.776138,35.706649,0,2800306,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800307,H,15,1130222,秋葉原,あきはばら,AKIHABARA,13, ,東京都千代田区神田佐久間町一丁目21,139.775459,35.698162,0,2800307,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800308,H,14,2800308,小伝馬町,こでんまちょう,KODENNMACHOU,13,103-0001,中央区日本橋小伝馬町１１-１,139.778433,35.690737,0,2800308,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800309,H,13,2800309,人形町,にんぎょうちょう,NINNGYOUCHOU,13,103-0013,中央区日本橋人形町２-６-５,139.782285,35.686307,0,2800309,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800310,H,12,2800310,茅場町,かやばちょう,KAYABACHOU,13,103-0025,中央区日本橋茅場町１-４-６,139.780005,35.679752,0,2800310,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800311,H,11,1132602,八丁堀,はっちょうぼり,HACCHOUBORI,13,104-0032,中央区八丁堀３丁目,139.776982,35.674851,0,2800311,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800312,H,10,2800312,築地,つきじ,TSUKIJI,13,104-0045,中央区築地３-１５-１,139.772603,35.668115,0,2800312,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800313,H,09,2800313,東銀座,ひがしぎんざ,HIGASHIGINNZA,13,104-0061,中央区銀座４-１２-１５,139.767253,35.669464,0,2800313,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800314,H,08,2800111,銀座,ぎんざ,GINNZA,13,104-0061,中央区銀座４-１-２,139.763965,35.671989,0,2800314,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800315,H,07,2800315,日比谷,ひびや,HIBIYA,13,100-0006,千代田区有楽町１丁目,139.76017,35.67459,0,2800315,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800316,H,06,2800211,霞ケ関,かすみがせき,KASUMIGASEKI,13,100-0013,千代田区霞が関２丁目,139.750899,35.673838,0,2800316,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800317,H,05,2800317,神谷町,かみやちょう,KAMIYACHOU,13,105-0001,港区虎ノ門５-１２-１１,139.745069,35.662978,0,2800317,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800318,H,04,2800318,六本木,ろっぽんぎ,ROPPONNGI,13,106-0032,港区六本木６-１-２５,139.731443,35.662836,0,2800318,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800319,H,03,2800319,広尾,ひろお,HIROO,13,106-0047,港区南麻布５-１０-２８,139.722202,35.652279,0,2800319,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800320,H,02,1130204,恵比寿,えびす,EBISU,13, ,東京都渋谷区恵比寿南一丁目5-5,139.708988,35.647332,0,2800320,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28003,2800321,H,01,2600103,中目黒,なかめぐろ,NAKAMEGURO,13,153-0051,目黒区上目黒３-４-１,139.698621,35.643854,0,2800321,18,東京メトロ日比谷線,ヒビヤセン,東京メトロ日比谷線,89A1AD
28004,2800401,T,01,1131214,中野,なかの,NAKANO,13,164-0001,中野区中野５丁目,139.665835,35.705765,0,2800401,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800402,T,02,2800402,落合,おちあい,OCHIAI,13,161-0034,新宿区上落合２-１３-７,139.687284,35.710976,0,2800402,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800403,T,03,1130210,高田馬場,たかだのばば,TAKADANOBABA,13, ,東京都新宿区高田馬場一丁目35-1,139.704745,35.713338,0,2800403,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800404,T,04,2800404,早稲田,わせだ,WASEDA,13, ,東京都新宿区,139.721319,35.705723,0,2800404,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800405,T,05,2800405,神楽坂,かぐらざか,KAGURAZAKA,13,162-0805,新宿区矢来町１１２,139.734546,35.70379,0,2800405,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800406,T,06,1131205,飯田橋,いいだばし,IIDABASHI,13, ,東京都千代田区飯田橋四丁目10-3,139.745986,35.701725,0,2800406,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800407,T,07,2800407,九段下,くだんした,KUDANNSHITA,13,102-0074,千代田区九段南１-６-１,139.751948,35.695589,0,2800407,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800408,T,08,2800408,竹橋,たけばし,TAKEBASHI,13,100-0003,千代田区一ツ橋１-１-１,139.756817,35.690662,0,2800408,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800409,T,09,2800208,大手町,おおてまち,OOTEMACHI,13,100-0004,千代田区大手町１丁目,139.766086,35.684801,0,2800409,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800410,T,10,2800109,日本橋,にほんばし,NIHONNBASHI,13,103-0027,中央区日本橋１丁目,139.773516,35.682078,0,2800410,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800411,T,11,2800310,茅場町,かやばちょう,KAYABACHOU,13,103-0025,中央区日本橋茅場町１-４-６,139.780005,35.679752,0,2800411,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800412,T,12,2800412,門前仲町,もんぜんなかちょう,MONZENNAKACHO,13,135-0048,江東区門前仲町１丁目,139.796209,35.671851,0,2800412,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800413,T,13,2800413,木場,きば,KIBA,13,135-0042,江東区木場５-５-１,139.807042,35.669351,0,2800413,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800414,T,14,2800414,東陽町,とうようちょう,TOYOCHO,13,135-0016,江東区東陽４-２-１,139.817596,35.669629,0,2800414,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800415,T,15,2800415,南砂町,みなみすなまち,MINAMISUNAMACHI,13,136-0076,江東区南砂３-１１-８５,139.83065,35.668796,0,2800415,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800416,T,16,2800416,西葛西,にしかさい,NISHIKASAI,13,134-0088,江戸川区西葛西６-１４-１,139.859259,35.664631,0,2800416,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800417,T,17,2800417,葛西,かさい,KASAI,13,134-0083,江戸川区中葛西５-４３-１１,139.872458,35.663554,0,2800417,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800418,T,18,2800418,浦安,うらやす,URAYASU,12,279-0002,浦安市北栄１-１３-１,139.893193,35.665932,0,2800418,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800419,T,19,2800419,南行徳,みなみぎょうとく,MINAMIGYOTOKU,12,272-0143,市川市相之川４-１７-１,139.902311,35.672687,0,2800419,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800420,T,20,2800420,行徳,ぎょうとく,GYOTOKU,12,272-0133,市川市行徳駅前２-４-１,139.914254,35.682686,0,2800420,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800421,T,21,2800421,妙典,みょうでん,MYODEN,12,272-0115,市川市富浜１-２-１０,139.924209,35.690935,0,2800421,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800422,T,22,2800422,原木中山,あつぎなかやま,ATSUGINAKAYAMA,12,273-0035,船橋市本中山７-７-１,139.942029,35.703517,0,2800422,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28004,2800423,T,23,1130524,西船橋,にしふなばし,NISHIFUNABASHI,12,273-0031,船橋市西船４丁目,139.958972,35.707127,0,2800423,18,東京メトロ東西線,トウザイセン,東京メトロ東西線,00A7DB
28005,2800501,C,20,2800501,北綾瀬,きたあやせ,KITAAYASE,13,120-0006,足立区谷中２丁目,139.832035,35.777117,0,2800501,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800502,C,19,1132006,綾瀬,あやせ,AYASE,13,120-0005,足立区綾瀬３丁目,139.825019,35.762222,0,2800502,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800503,C,18,1132005,北千住,きたせんじゅ,KITASENJU,13,120-0026,足立区千住旭町,139.804276,35.748916,0,2800503,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800504,C,17,2300104,町屋,まちや,MACHIYA,13,116-0001,荒川区町屋１丁目,139.780501,35.742733,0,2800504,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800505,C,16,1130217,西日暮里,にしにっぽり,NISHINIPPORI,13, ,東京都荒川区西日暮里五丁目14-1,139.766511,35.732257,0,2800505,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800506,C,15,2800506,千駄木,せんだぎ,SENDAGI,13,113-0022,文京区千駄木２丁目,139.763243,35.725549,0,2800506,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800507,C,14,2800507,根津,ねづ,NEZU,13,113-0031,文京区根津１丁目,139.765655,35.7174,0,2800507,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800508,C,13,2800508,湯島,ゆしま,YUSHIMA,13,113-0034,文京区湯島３丁目,139.769916,35.708243,0,2800508,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800509,C,12,1131203,新御茶ノ水,しんおちゃのみず,SHINOCHANOMIZU,13,101-0062,千代田区神田駿河台３丁目,139.766014,35.698072,0,2800509,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800510,C,11,2800208,大手町,おおてまち,OTEMACHI,13,100-0004,千代田区大手町１丁目,139.763399,35.686154,0,2800510,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800511,C,10,2800511,二重橋前,にじゅうばしまえ,NIJUBASHIMAE,13,100-0005,千代田区丸の内２丁目,139.761948,35.681071,0,2800511,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800512,C,09,2800315,日比谷,ひびや,HIBIYA,13,100-0006,千代田区有楽町１丁目,139.758732,35.674241,0,2800512,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800513,C,08,2800211,霞ケ関,かすみがせき,KASUMIGASEKI,13,100-0013,千代田区霞が関２丁目,139.750899,35.673838,0,2800513,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800514,C,07,2800212,国会議事堂前,こっかいぎじどうまえ,KOKKAIGIJIDOMAE,13,100-0014,千代田区永田町１丁目,139.745219,35.67393,0,2800514,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800515,C,06,2800515,赤坂,あかさか,AKASAKA,13,107-0052,港区赤坂５丁目,139.738348,35.67323,0,2800515,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800516,C,05,2800516,乃木坂,のぎざか,NOGIZAKA,13,107-0062,港区南青山１丁目,139.726215,35.666572,0,2800516,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800517,C,04,2800118,表参道,おもてさんどう,OMOTESANDO,13,107-0061,港区北青山３丁目,139.712314,35.665247,0,2800517,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800518,C,03,1130206,明治神宮前〈原宿〉,めいじじんぐう（はらじゅく）,MEIJIJINGU（HARAJUKU）,13,150-0001,渋谷区神宮前１丁目,139.703995,35.669071,0,2800518,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
28005,2800519,C,02,2500104,代々木公園,よよぎこうえん,YOYOGIKOEN,13,151-0063,渋谷区富ケ谷１丁目,139.689099,35.669187,0,2800519,18,東京メトロ千代田線,チヨダセン,東京メトロ千代田線,009933
